Time,EEG_Channel_1
0.0,-5.0
0.00625,-12.0
0.0125,-77.0
0.018750000000000003,-65.99999999999999
0.025,-44.99999999999999
0.03125,-53.0
0.037500000000000006,-49.99999999999999
0.043750000000000004,-65.0
0.05,-23.0
0.05625,0.0
0.0625,-37.0
0.06875,-20.0
0.07500000000000001,-26.0
0.08125,-23.0
0.08750000000000001,-41.0
0.09375,-48.0
0.1,-14.999999999999998
0.10625000000000001,2.0
0.1125,-12.0
0.11875000000000001,-37.0
0.125,-74.0
0.13125,-65.0
0.1375,-42.99999999999999
0.14375000000000002,-69.0
0.15000000000000002,-59.99999999999999
0.15625,-35.0
0.1625,-54.99999999999999
0.16875,-96.0
0.17500000000000002,-59.0
0.18125000000000002,-39.0
0.1875,-75.99999999999999
0.19375,-118.0
0.2,-99.99999999999999
0.20625000000000002,-118.0
0.21250000000000002,-150.0
0.21875,-147.0
0.225,-133.0
0.23125,-89.0
0.23750000000000002,-97.0
0.24375000000000002,-93.0
0.25,-116.0
0.25625000000000003,-77.0
0.2625,-96.0
0.26875,-118.0
0.275,-93.0
0.28125,-83.0
0.28750000000000003,-89.0
0.29375,-89.0
0.30000000000000004,-113.0
0.30625,-97.0
0.3125,-74.0
0.31875000000000003,-31.0
0.325,-73.0
0.33125000000000004,-74.0
0.3375,-79.0
0.34375,-83.0
0.35000000000000003,-84.99999999999999
0.35625,-93.0
0.36250000000000004,-69.0
0.36875,-70.0
0.375,-94.99999999999999
0.38125000000000003,-56.0
0.3875,-89.0
0.39375000000000004,-84.0
0.4,-68.0
0.40625,-73.0
0.41250000000000003,-61.0
0.41875,-54.99999999999999
0.42500000000000004,-32.0
0.43125,-48.0
0.4375,-62.0
0.44375000000000003,-42.99999999999999
0.45,-40.0
0.45625000000000004,-37.99999999999999
0.4625,-54.99999999999999
0.46875,-22.0
0.47500000000000003,-14.999999999999998
0.48125,-31.0
0.48750000000000004,13.0
0.49375,-18.999999999999996
0.5,-27.0
0.50625,-10.0
0.5125000000000001,-32.0
0.51875,-44.99999999999999
0.525,-16.0
0.53125,-6.0
0.5375,-22.0
0.5437500000000001,-74.0
0.55,-79.0
0.55625,-70.99999999999999
0.5625,-70.99999999999999
0.56875,-70.99999999999999
0.5750000000000001,-46.0
0.58125,-58.0
0.5875,-62.0
